Page url	Visitors	Pageviews	Bounce rate	Time on Page
/data/assemblies/GCA_001444555_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_001444555_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_001445615_2	1	1	100%	-
/data/assemblies/GCA_001466575_1	1	1	100%	-
/data/assemblies/GCA_001483305_2/analyze/custom	1	1	100%	-
/data/assemblies/GCA_001483515_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	0%	54m 26s
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v1-0	1	1	0%	8m 49s
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v1-0	1	1	100%	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-4	1	1	100%	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-17	1	1	-	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-4	1	1	-	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-4	1	1	100%	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-chic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	100%	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-pairs-hicup-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-ploidy-aware-genotype-calling-main-versions-v0-1-1	1	1	100%	-
/data/assemblies/GCA_001511075_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_001574975_1	1	1	0%	29m 18s
/data/assemblies/GCA_001598995_1	1	1	100%	-
/data/assemblies/GCA_001599515_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_001599515_1/analyze/workflows/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	-	-
/data/assemblies/GCA_001599515_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-17	1	1	-	-
/data/assemblies/GCA_001630395_1	1	1	100%	-
/data/assemblies/GCA_001650075_1	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/workflows	1	1	0%	25m 36s
/data/assemblies/GCA_001650075_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-18	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	0%	12m 29s
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	1	0%	37m 32s
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-ploidy-aware-genotype-calling-main-versions-v0-1-1	1	1	-	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_001650075_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_001650135_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v1-0	1	1	100%	-
/data/assemblies/GCA_001651445_1	1	1	100%	-
/data/assemblies/GCA_001660665_1	1	1	100%	-
/data/assemblies/GCA_001684195_1	1	1	100%	-
/data/assemblies/GCA_001684195_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001684195_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-4	1	1	100%	-
/data/assemblies/GCA_001684205_1	1	1	0%	53m 03s
/data/assemblies/GCA_001684205_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001702495_1/analyze/custom	1	1	0%	240m 21s
/data/assemblies/GCA_001702515_1	1	1	100%	-
/data/assemblies/GCA_001702545_1/analyze/custom	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-atacseq-main-versions-v2-0	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v1-1	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-18	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-chic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-pairs-hicup-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_001702545_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_001702555_1	1	1	100%	-
/data/assemblies/GCA_001702575_1	1	1	100%	-
/data/assemblies/GCA_001702615_1	1	1	100%	-
/data/assemblies/GCA_001702645_1	1	1	100%	-
/data/assemblies/GCA_001702695_2	1	1	100%	-
/data/assemblies/GCA_001702695_2/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_001702715_1	1	1	100%	-
/data/assemblies/GCA_001702745_1	1	1	100%	-
/data/assemblies/GCA_001702775_1	1	1	100%	-
/data/assemblies/GCA_001702785_1	1	1	100%	-
/data/assemblies/GCA_001702805_1	1	1	100%	-
/data/assemblies/GCA_001702865_1	1	1	100%	-
/data/assemblies/GCA_001702865_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_001702875_1	1	1	100%	-
/data/assemblies/GCA_001702995_1	1	1	100%	-
/data/assemblies/GCA_001703035_1	1	1	100%	-
/data/assemblies/GCA_001703065_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	100%	-
/data/assemblies/GCA_001703085_1	1	1	100%	-
/data/assemblies/GCA_001703125_1	1	1	100%	-
/data/assemblies/GCA_001703215_1	1	1	100%	-
/data/assemblies/GCA_001703215_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_001703295_1	1	1	100%	-
/data/assemblies/GCA_001703455_1	1	1	100%	-
/data/assemblies/GCA_001717855_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_001717855_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001717855_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_001857865_1	1	1	100%	-
/data/assemblies/GCA_001890685_1	1	1	100%	-
/data/assemblies/GCA_001890685_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_001895945_1	1	1	100%	-
/data/assemblies/GCA_001895945_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_001895945_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-atacseq-main-versions-v2-0	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v1-1	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v1-1	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-chic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-pairs-hicup-versions-v0-3	1	1	-	-
/data/assemblies/GCA_001931775_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	0%	98m 26s
/data/assemblies/GCA_001931975_2	1	1	100%	-
/data/assemblies/GCA_002006585_1/analyze/custom	1	1	-	-
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	100%	-
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-18	1	1	-	-
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	1	0%	19m 32s
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-pairs-hicup-versions-v0-3	1	1	100%	-
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_002006585_1/analyze/workflows/workflow-github-com-iwc-workflows-ploidy-aware-genotype-calling-main-versions-v0-1-1	1	1	-	-
/data/assemblies/GCA_002093825_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-18	1	1	100%	-
/data/assemblies/GCA_002093825_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-pairs-hicup-versions-v0-3	1	1	100%	-
/data/assemblies/GCA_002093825_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	100%	-
/data/assemblies/GCA_002110485_1/analyze/custom	1	1	0%	11m 03s
/data/assemblies/GCA_002110485_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_002110485_1/analyze/workflows/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_002110485_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	0%	8m 07s
/data/assemblies/GCA_002110485_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	100%	-
/data/assemblies/GCA_002127715_1	1	1	100%	-
/data/assemblies/GCA_002148295_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_002215755_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_002216205_1/analyze/workflows/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	-	-
/data/assemblies/GCA_002221985_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_002221985_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_002222245_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_002222245_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_002222255_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_002222325_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_002233775_1	1	1	100%	-
/data/assemblies/GCA_002233785_1	1	1	100%	-
/data/assemblies/GCA_002233865_1	1	1	100%	-
/data/assemblies/GCA_002233895_1	1	1	0%	17m 50s
/data/assemblies/GCA_002233895_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_002233895_1/analyze/workflows	1	1	-	-
/data/assemblies/GCA_002233955_2	1	1	100%	-
/data/assemblies/GCA_002233955_2/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_002233985_2	1	1	100%	-
/data/assemblies/GCA_002233985_2/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_002233995_2	1	1	100%	-
/data/assemblies/GCA_002234015_1	1	1	0%	18m 46s
/data/assemblies/GCA_002234055_1	1	1	100%	-
/data/assemblies/GCA_002234085_1	1	1	100%	-
/data/assemblies/GCA_002234085_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_002234105_1	1	1	100%	-
/data/assemblies/GCA_002234115_1	1	1	100%	-
/data/assemblies/GCA_002234135_1	1	1	100%	-
/data/assemblies/GCA_002234205_1/analyze/custom	1	1	0%	20m 32s
/data/assemblies/GCA_002234205_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_002234235_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_002234625_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_002259205_1	1	1	100%	-
/data/assemblies/GCA_002276285_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_002276285_1/analyze/workflows	1	1	-	-
/data/assemblies/GCA_002307695_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	-	-
/data/assemblies/GCA_002307695_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_002352805_1	1	1	100%	-
/data/assemblies/GCA_002572885_1/analyze/workflows/differential-expression-analysis	1	1	-	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-atacseq-main-versions-v2-0	1	1	-	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v1-1	1	1	100%	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v1-1	1	1	-	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	0%	3m 47s
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	2	-	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-chic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	100%	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	100%	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-pairs-hicup-versions-v0-3	1	1	-	-
/data/assemblies/GCA_002572885_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	100%	-
/data/assemblies/GCA_002749425_1	1	1	0%	11m 14s
/data/assemblies/GCA_002749425_1/analyze/custom	1	1	0%	509m 51s
/data/assemblies/GCA_002749425_1/analyze/workflows	1	1	-	-
/data/assemblies/GCA_002751075_1	1	1	100%	-
/data/assemblies/GCA_002751075_1/analyze/custom	1	1	-	-
/data/assemblies/GCA_002751075_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_002759435_3	1	2	0%	2m 00s
/data/assemblies/GCA_002846955_1	1	1	-	-
/data/assemblies/GCA_002846955_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_002846955_1/analyze/workflows	1	1	-	-
/data/assemblies/GCA_002864195_1/analyze/workflows/differential-expression-analysis	1	1	-	-
/data/assemblies/GCA_002864195_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-chic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	100%	-
/data/assemblies/GCA_002894235_1	1	1	-	-
/data/assemblies/GCA_002992925_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003012285_1	1	1	100%	-
/data/assemblies/GCA_003086255_1	1	1	-	-
/data/assemblies/GCA_003116565_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_003123625_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	0%	5m 57s
/data/assemblies/GCA_003177105_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003177105_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003206215_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003206215_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003206225_1	1	1	100%	-
/data/assemblies/GCA_003315725_1	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-pe-main-versions-v1-1	1	1	0%	4s
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-ploidy-aware-genotype-calling-main-versions-v0-1-1	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	100%	-
/data/assemblies/GCA_003315725_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_003316835_1	1	1	100%	-
/data/assemblies/GCA_003316835_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003316835_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003316975_2	1	1	100%	-
/data/assemblies/GCA_003317015_2/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003317015_2/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003325415_1	1	1	100%	-
/data/assemblies/GCA_003402215_1/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_003521245_1	1	1	100%	-
/data/assemblies/GCA_003543875_1	1	1	100%	-
/data/assemblies/GCA_003594385_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003594385_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003594625_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003594645_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v1-1	1	1	-	-
/data/assemblies/GCA_003594645_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	-	-
/data/assemblies/GCA_003594645_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_003594645_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_003594645_1/analyze/workflows/workflow-github-com-iwc-workflows-hic-hicup-cooler-hic-fastq-to-cool-hicup-cooler-versions-v0-3	1	1	100%	-
/data/assemblies/GCA_003594645_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	100%	-
/data/assemblies/GCA_003594645_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_003611235_1	1	1	100%	-
/data/assemblies/GCA_003615085_1	1	1	100%	-
/data/assemblies/GCA_003615095_1	1	1	100%	-
/data/assemblies/GCA_003615155_1	1	1	100%	-
/data/assemblies/GCA_003615185_1	1	1	100%	-
/data/assemblies/GCA_003615215_1/analyze/custom	1	1	100%	-
/data/assemblies/GCA_003615215_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003689035_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003689075_1/analyze/workflows/workflow-github-com-iwc-workflows-atacseq-main-versions-v1-0	1	1	100%	-
/data/assemblies/GCA_003689115_1/analyze/workflows/differential-expression-analysis	1	1	-	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-consensus-peaks-consensus-peaks-atac-cutandrun-versions-v1-5	1	1	100%	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	1	-	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-ploidy-aware-genotype-calling-main-versions-v0-1-1	1	1	100%	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	100%	-
/data/assemblies/GCA_003689115_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	0%	38m 05s
/data/assemblies/GCA_003689135_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	100%	-
/data/assemblies/GCA_003689305_1/analyze/workflows/differential-expression-analysis	1	1	100%	-
/data/assemblies/GCA_003689435_1/analyze/workflows/workflow-github-com-iwc-workflows-annotation-braker3-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_003689435_1/analyze/workflows/workflow-github-com-iwc-workflows-chipseq-sr-main-versions-v1-0	1	1	-	-
/data/assemblies/GCA_003689435_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-17	1	1	100%	-
/data/assemblies/GCA_003690195_1/analyze/workflows	1	1	100%	-
/data/assemblies/GCA_003690295_1/analyze/workflows/differential-expression-analysis	1	1	0%	48m 39s
/data/assemblies/GCA_003690295_1/analyze/workflows/workflow-github-com-iwc-workflows-cutandrun-main-versions-v0-18	1	1	100%	-
/data/assemblies/GCA_003690295_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-cellplex-versions-v0-6-5	1	1	100%	-
/data/assemblies/GCA_003690295_1/analyze/workflows/workflow-github-com-iwc-workflows-fastq-to-matrix-10x-scrna-seq-fastq-to-matrix-10x-v3-versions-v0-6-5	1	1	-	-
/data/assemblies/GCA_003690295_1/analyze/workflows/workflow-github-com-iwc-workflows-haploid-variant-calling-wgs-pe-main-versions-v0-1	1	1	-	-
/data/assemblies/GCA_003690295_1/analyze/workflows/workflow-github-com-iwc-workflows-lncRNAs-annotation-main-versions-v0-1	1	1	100%	-
/data/assemblies/GCA_003690295_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-pe-main-versions-v1-3	1	1	-	-
/data/assemblies/GCA_003690295_1/analyze/workflows/workflow-github-com-iwc-workflows-rnaseq-sr-main-versions-v1-3	1	1	-	-
